pi_loss,v_loss,total_loss,entropy,expl_var
-4.344019889831543,1.33125901222229,-4.077768325805664,5.226236820220947,-0.3368263244628906
-4.500453472137451,1.3272385597229004,-4.235005855560303,5.007349014282227,-0.4872453212738037
-4.846829891204834,1.3493287563323975,-4.576964378356934,5.153796672821045,-0.3628973960876465
-4.668231010437012,1.201411247253418,-4.427948951721191,4.929393768310547,-0.41619884967803955
-4.60736608505249,1.049292802810669,-4.397507667541504,5.045358657836914,-0.46118879318237305
-4.725257396697998,1.218749761581421,-4.481507301330566,5.031840801239014,-0.29701995849609375
-4.726524829864502,1.2130101919174194,-4.483922958374023,5.058174133300781,-0.513687252998352
-4.919755935668945,1.2511056661605835,-4.669534683227539,5.408055782318115,-0.48283278942108154
-4.423852443695068,1.2176556587219238,-4.180321216583252,5.250783443450928,-0.2982349395751953
-4.911067485809326,1.1245065927505493,-4.686166286468506,5.1599202156066895,-0.4051154851913452
-4.161603927612305,1.1582473516464233,-3.9299545288085938,5.173035621643066,-0.39263105392456055
-4.6064910888671875,1.1941304206848145,-4.367664813995361,5.321440696716309,-0.2873326539993286
-4.740904808044434,1.200710654258728,-4.500762462615967,5.287591457366943,-0.345353364944458
-5.026505947113037,1.1941771507263184,-4.787670612335205,5.372241497039795,-0.4283430576324463
-5.326480388641357,1.2695741653442383,-5.07256555557251,5.601080894470215,-1.2850761413574219
-5.153928756713867,1.246347427368164,-4.904659271240234,5.516477108001709,-0.413128137588501
-4.633296966552734,1.231618881225586,-4.3869733810424805,5.243403434753418,-0.3350794315338135
-5.06176233291626,1.212207317352295,-4.8193206787109375,5.431285858154297,-0.39268553256988525
-5.144901752471924,1.2770648002624512,-4.889488697052002,5.442410945892334,-0.48613762855529785
-5.361452579498291,1.113578200340271,-5.138736724853516,5.6168317794799805,-0.23940575122833252
-5.020590782165527,1.2357909679412842,-4.773432731628418,5.3530097007751465,-0.20366036891937256
-5.219195365905762,1.3109869956970215,-4.956997871398926,5.56056547164917,-0.5665134191513062
-5.326570987701416,1.360755443572998,-5.054419994354248,5.659878253936768,-0.4869486093521118
-5.119756698608398,1.2640491724014282,-4.866946697235107,5.509601593017578,-0.2514561414718628
-5.610107421875,1.1723957061767578,-5.375628471374512,5.858173847198486,-0.05289006233215332
-5.336775302886963,1.3387198448181152,-5.069031238555908,5.625316619873047,-0.43152451515197754
-4.9554877281188965,1.2845063209533691,-4.698586463928223,5.387644290924072,-0.32287704944610596
-5.036186695098877,1.3357863426208496,-4.76902961730957,5.741318225860596,-0.40653908252716064
-5.465741157531738,1.2975947856903076,-5.206222057342529,5.797611236572266,-0.13995373249053955
-5.827381610870361,1.3948920965194702,-5.548403263092041,6.113168716430664,-0.1966780424118042
-5.37287712097168,1.3262346982955933,-5.107630252838135,5.726616382598877,-0.27588021755218506
-5.01667594909668,1.3171687126159668,-4.753242015838623,5.84234094619751,-0.2767467498779297
-5.274839878082275,1.2817134857177734,-5.018496990203857,5.621116638183594,-0.3126274347305298
-5.524882793426514,1.337622880935669,-5.257358074188232,5.951826572418213,-0.32445716857910156
-5.533689022064209,1.0183806419372559,-5.330012798309326,5.769575119018555,-0.19806313514709473
-5.611899375915527,1.3201990127563477,-5.3478593826293945,6.049374103546143,-0.2730444669723511
-5.424309253692627,1.2741799354553223,-5.169473171234131,5.845682144165039,-0.32246530055999756
-5.458247661590576,1.2479642629623413,-5.208654880523682,5.782672882080078,-0.2558854818344116
-5.60465145111084,1.1777026653289795,-5.369111061096191,5.88076639175415,-0.14683294296264648
-6.26561975479126,1.3332178592681885,-5.998976230621338,6.502083778381348,-0.30640292167663574
-4.2378249168396,1.081264615058899,-4.021572113037109,6.043329238891602,-0.07615435123443604
-5.961949348449707,1.082863688468933,-5.7453765869140625,6.248312473297119,-0.03765881061553955
-5.533776760101318,1.0888628959655762,-5.316004276275635,5.879306316375732,0.08777451515197754
-5.671621322631836,1.1116324663162231,-5.4492950439453125,5.976140975952148,-0.12120270729064941
-5.363521575927734,0.9562029838562012,-5.172280788421631,5.657096862792969,0.21989715099334717
-5.665567398071289,1.1114619970321655,-5.443274974822998,5.963872909545898,-0.0013349056243896484
-5.688229084014893,1.089079737663269,-5.4704132080078125,6.084636211395264,-0.0964667797088623
-5.596211910247803,1.0988515615463257,-5.376441478729248,5.930439472198486,-0.042743802070617676
-5.931337833404541,1.1308503150939941,-5.705167770385742,6.3065619468688965,0.04893946647644043
-6.233209609985352,1.0445163249969482,-6.024306297302246,6.568330764770508,0.15921670198440552
-5.985349655151367,1.143481969833374,-5.756653308868408,6.365869998931885,-0.014544367790222168
-5.86480188369751,1.144838571548462,-5.635834217071533,6.148435115814209,-0.03015005588531494
-5.599773406982422,1.1292213201522827,-5.373929023742676,6.1585822105407715,-0.06987214088439941
-4.113831520080566,1.164955973625183,-3.880840301513672,6.031959533691406,0.08619511127471924
-5.792689323425293,1.1085379123687744,-5.570981979370117,6.015916347503662,-0.10283076763153076
-5.955423831939697,1.1856435537338257,-5.718295097351074,6.261676788330078,0.06083923578262329
-6.039180755615234,1.159233570098877,-5.807333946228027,6.326032638549805,0.0620456337928772
-5.777837753295898,1.2251173257827759,-5.5328145027160645,6.094818592071533,0.010807335376739502
-5.992173671722412,1.2067701816558838,-5.750819683074951,6.382302761077881,-0.17424321174621582
-5.604575157165527,1.1626310348510742,-5.372048854827881,6.053249359130859,-0.059299349784851074
