pi_loss,v_loss,total_loss,entropy,expl_var
0.2718578577041626,1.4180082082748413,0.9808619618415833,4.7893829345703125,-0.5436323881149292
0.3664652705192566,1.3446204662322998,1.0387754440307617,4.986216068267822,-0.2922717332839966
0.5196443796157837,1.257727026939392,1.148507833480835,4.591038227081299,-0.18932294845581055
0.2952920198440552,1.3587071895599365,0.9746456146240234,5.151432514190674,-0.4451284408569336
0.2157006710767746,0.9818492531776428,0.7066252827644348,4.733981132507324,-0.14142990112304688
0.28849396109580994,1.3392561674118042,0.9581220149993896,4.890328884124756,-0.5696413516998291
0.330385684967041,1.3189305067062378,0.9898509383201599,4.847641468048096,-0.5409969091415405
0.2699833810329437,1.353744626045227,0.9468556642532349,4.966929912567139,-0.2817286252975464
0.24640829861164093,1.247864842414856,0.8703407049179077,4.942976951599121,-0.014617443084716797
0.21517251431941986,1.160430669784546,0.795387864112854,4.000391483306885,-0.33422911167144775
0.18560022115707397,1.18867826461792,0.7799393534660339,4.438413143157959,-0.2968090772628784
0.2866392433643341,1.2483580112457275,0.9108182191848755,4.8741326332092285,-0.25375795364379883
0.35187822580337524,1.3084794282913208,1.0061179399490356,4.719247341156006,-0.3623921871185303
0.2667069435119629,1.4262967109680176,0.9798552989959717,5.343554973602295,-0.5313282012939453
0.19739599525928497,1.1430938243865967,0.7689428925514221,5.6691484451293945,-0.04125845432281494
0.32810643315315247,1.253397822380066,0.9548053741455078,4.707818508148193,-0.3401087522506714
0.24253977835178375,1.2604211568832397,0.8727503418922424,4.794233798980713,-0.5062664747238159
0.23392997682094574,1.2631999254226685,0.8655299544334412,4.947250843048096,-0.18583154678344727
1.361270785331726,1.2702012062072754,1.9963713884353638,4.9288010597229,-0.29158568382263184
0.20444804430007935,1.3810195922851562,0.8949578404426575,5.739999294281006,-0.918015718460083
0.2442559450864792,1.319985270500183,0.9042485952377319,5.01373815536499,-0.4653656482696533
0.20746493339538574,1.252668857574463,0.8337993621826172,4.877358913421631,-0.29679763317108154
0.695468008518219,1.1305302381515503,1.2607331275939941,4.950893402099609,-0.1376795768737793
0.26542535424232483,1.2691211700439453,0.8999859094619751,4.764694690704346,-0.3808683156967163
0.22867387533187866,1.324808955192566,0.8910783529281616,4.510238170623779,-0.8487848043441772
0.2080373466014862,1.2224429845809937,0.8192588090896606,4.756667613983154,-0.5680379867553711
0.2973862290382385,1.23014497756958,0.9124587178230286,4.7373576164245605,-0.5747957229614258
0.23906424641609192,1.250939130783081,0.8645337820053101,5.090369701385498,-0.1319868564605713
0.6727681159973145,1.1617693901062012,1.253652811050415,4.948112487792969,-0.12127876281738281
0.09497635066509247,1.4650568962097168,0.8275048136711121,5.074435710906982,-0.7839261293411255
0.48988035321235657,1.227953553199768,1.103857159614563,4.826192378997803,-0.4192286729812622
0.23905982077121735,1.324108600616455,0.9011141061782837,5.120598793029785,-0.5589364767074585
0.3182659149169922,1.1474300622940063,0.8919809460639954,4.803149700164795,-0.18952953815460205
0.41895943880081177,1.1623895168304443,1.0001542568206787,4.960411548614502,-0.2650512456893921
0.1368132084608078,1.0346500873565674,0.6541382670402527,4.1157145500183105,0.00407254695892334
0.3248001039028168,1.2238879203796387,0.9367440938949585,4.9621148109436035,-0.3095061779022217
0.26003995537757874,1.1989587545394897,0.859519362449646,5.192491054534912,-0.3080735206604004
0.3195936381816864,1.196861743927002,0.9180245399475098,4.506878852844238,-0.37934982776641846
0.266975462436676,1.1643757820129395,0.8491633534431458,4.90850830078125,-0.33733391761779785
0.21724431216716766,1.27752685546875,0.8560077548027039,5.065851211547852,-0.7884305715560913
0.26098453998565674,1.2038588523864746,0.862913966178894,5.669332504272461,-0.07487201690673828
1.0628782510757446,1.2789998054504395,1.7023781538009644,5.3979268074035645,-0.446982741355896
0.33785659074783325,1.2638514041900635,0.969782292842865,5.375142574310303,-0.30307304859161377
0.22607159614562988,1.2530311346054077,0.8525871634483337,5.295741558074951,-0.1635909080505371
0.273115336894989,1.2636339664459229,0.9049323201179504,5.263071537017822,-0.693641185760498
0.44583532214164734,1.194211721420288,1.0429412126541138,5.669412612915039,-0.14527606964111328
0.7984165549278259,1.226914882659912,1.4118740558624268,5.321419715881348,-0.16123688220977783
0.3716675639152527,1.2948908805847168,1.0191130638122559,5.369945049285889,-0.27579283714294434
0.26375463604927063,1.1862518787384033,0.8568805456161499,5.308516979217529,-0.3219703435897827
0.32309114933013916,1.341008186340332,0.9935952425003052,5.7129693031311035,-0.6258863210678101
0.2785700559616089,1.2058560848236084,0.8814980983734131,5.428617477416992,-0.152504563331604
0.2645148038864136,1.221630334854126,0.8753299713134766,5.096612930297852,-0.33461689949035645
0.25731194019317627,1.2077178955078125,0.8611708879470825,5.633493900299072,-0.16033506393432617
0.7248291373252869,1.2560038566589355,1.3528311252593994,5.544519424438477,-0.43846070766448975
0.24995870888233185,0.919414222240448,0.709665834903717,5.569481372833252,-0.11646783351898193
0.281597763299942,1.2324720621109009,0.8978338241577148,5.355068206787109,-0.40022099018096924
0.2302604466676712,1.1256967782974243,0.7931088209152222,5.457215785980225,-0.07115817070007324
0.24823226034641266,1.2309848070144653,0.8637246489524841,5.360160827636719,-0.32155656814575195
0.2370663732290268,1.2046056985855103,0.8393692374229431,5.692096710205078,-0.19034147262573242
0.2034553587436676,1.0289783477783203,0.7179445028305054,4.6767473220825195,-0.1542344093322754
0.2555532157421112,1.203834891319275,0.8574706315994263,5.635518550872803,-0.30499911308288574
0.4000694155693054,1.2368426322937012,1.0184907913208008,5.532293319702148,-0.2850799560546875
0.22652477025985718,1.1334586143493652,0.7932540774345398,5.2524638175964355,-0.21528494358062744
0.5271704196929932,1.1633191108703613,1.1088299751281738,5.259493350982666,-0.20232367515563965
37.26966094970703,0.948677122592926,37.74399948120117,5.880320072174072,-0.24472415447235107
0.20607911050319672,1.1910922527313232,0.8016252517700195,5.767658710479736,-0.20881319046020508
0.25389066338539124,1.1190376281738281,0.8134094476699829,5.361175537109375,-0.16505181789398193
0.2204832285642624,1.1842808723449707,0.8126236796379089,5.506088733673096,-0.34561991691589355
0.25212064385414124,1.1798479557037354,0.8420445919036865,5.241734027862549,-0.281170129776001
2.7934343814849854,0.93349689245224,3.2601828575134277,4.807305335998535,-0.18136167526245117
0.2205405980348587,1.185295581817627,0.813188374042511,5.48750638961792,-0.18841707706451416
0.23160198330879211,1.158888339996338,0.8110461235046387,5.3730692863464355,-0.23087036609649658
0.28414812684059143,1.1761747598648071,0.8722355365753174,5.349573612213135,-0.33347761631011963
0.21620450913906097,1.138702392578125,0.7855557203292847,5.520636081695557,-0.24120402336120605
0.1625092774629593,0.941217839717865,0.633118212223053,5.814108371734619,-0.11760938167572021
0.19829095900058746,1.1914708614349365,0.7940263748168945,5.512780666351318,-0.3004641532897949
0.2536984980106354,1.1783851385116577,0.8428910970687866,5.454412460327148,-0.2209489345550537
0.2978500425815582,1.1568603515625,0.8762801885604858,5.117003917694092,-0.24810791015625
0.22408808767795563,1.1580055952072144,0.8030908703804016,5.643605709075928,-0.21495389938354492
0.18681173026561737,1.020229697227478,0.6969265937805176,5.970545768737793,0.008152902126312256
0.20246993005275726,1.1400212049484253,0.7724805474281311,5.844722270965576,0.01670593023300171
0.4153493344783783,1.1198960542678833,0.9752973318099976,5.802162170410156,0.0267675518989563
0.28865373134613037,1.2092481851577759,0.8932778239250183,5.528713703155518,0.05772143602371216
