pi_loss,v_loss,total_loss,entropy,expl_var
-0.6989578008651733,1.1999765634536743,-0.45896250009536743,4.803869724273682,-0.46612322330474854
-0.6753846406936646,1.2110514640808105,-0.43317434191703796,4.9381303787231445,0.06630033254623413
-0.4548903703689575,1.1466212272644043,-0.22556611895561218,4.779116153717041,-0.15365135669708252
-0.6781808137893677,1.1414334774017334,-0.44989413022994995,5.002025604248047,-0.05955362319946289
-0.41653114557266235,1.199762225151062,-0.17657870054244995,4.751343250274658,-0.17910730838775635
-0.03654273971915245,1.2731990814208984,0.21809709072113037,5.20032262802124,-0.13668060302734375
-0.6939384341239929,1.1445707082748413,-0.46502429246902466,4.852015018463135,-0.2038172483444214
-0.543904185295105,1.156218409538269,-0.3126605153083801,4.824960231781006,-0.10950088500976562
-0.6634436845779419,1.1007450819015503,-0.4432946443557739,4.742617607116699,-0.11610698699951172
-0.6580972671508789,1.0185823440551758,-0.4543808102607727,4.636532783508301,-0.13084864616394043
-0.4991645812988281,1.1319570541381836,-0.2727731466293335,4.749552249908447,0.03276515007019043
-0.7351441979408264,1.14223051071167,-0.5066980719566345,4.854227542877197,-0.16689562797546387
-0.34489136934280396,1.1579445600509644,-0.11330245435237885,4.977005958557129,-0.24754536151885986
-0.7348905205726624,1.1857935190200806,-0.4977318048477173,5.1124420166015625,-0.32775843143463135
-0.6763799786567688,1.0358633995056152,-0.4692072868347168,4.539778709411621,0.1826956868171692
-0.7701035141944885,1.1659138202667236,-0.5369207262992859,5.070627689361572,-0.05799734592437744
-0.4912050664424896,1.114944338798523,-0.26821619272232056,4.915876865386963,-0.23791563510894775
-0.7373480200767517,1.17015540599823,-0.5033169388771057,4.959314346313477,-0.2032243013381958
-0.5763351917266846,1.1176338195800781,-0.35280841588974,4.776319980621338,-0.1371135711669922
-0.7226718068122864,1.0615183115005493,-0.5103681087493896,4.73579740524292,-0.32299721240997314
-0.8505322933197021,1.2799339294433594,-0.5945454835891724,5.39142370223999,-0.26756584644317627
-0.882868230342865,1.263075351715088,-0.6302531957626343,5.465616703033447,-0.2803593873977661
-0.7503123879432678,1.2234762907028198,-0.5056171417236328,5.197793483734131,-0.2703210115432739
-0.5101673603057861,1.2662205696105957,-0.25692322850227356,5.677110195159912,-0.32043230533599854
-0.7552812099456787,1.0150043964385986,-0.5522803068161011,5.04500675201416,-0.16961276531219482
-0.4118691682815552,1.3658344745635986,-0.13870227336883545,5.68860387802124,-0.31097137928009033
-0.6438271403312683,1.203177809715271,-0.40319156646728516,5.157823085784912,-0.3364677429199219
