pi_loss,v_loss,total_loss,entropy,expl_var
-0.38585221767425537,1.3470200300216675,-0.11644819378852844,4.952500343322754,-0.2971915006637573
-0.6700165271759033,1.2903472185134888,-0.4119470715522766,5.09436559677124,-0.16645383834838867
-0.7142874598503113,1.2997361421585083,-0.45434021949768066,5.126684665679932,-0.03381931781768799
-0.6675513386726379,1.32255220413208,-0.40304088592529297,4.9391350746154785,-0.15222620964050293
-0.7242726683616638,1.1537915468215942,-0.49351435899734497,4.752617835998535,0.31750619411468506
-0.7294918894767761,1.2535099983215332,-0.47878989577293396,5.021700859069824,-0.21152496337890625
-0.7077987194061279,1.36270272731781,-0.4352581799030304,4.967589855194092,-0.09109508991241455
-0.6686006188392639,1.3157036304473877,-0.4054598808288574,5.012126922607422,-0.23204684257507324
-0.5854093432426453,1.241245985031128,-0.3371601402759552,5.124016284942627,-0.08673405647277832
-0.6776685118675232,1.149694800376892,-0.44772952795028687,5.133389949798584,0.0018571019172668457
-0.6604841947555542,1.3054580688476562,-0.39939257502555847,4.868095874786377,-0.16084051132202148
-0.6339153051376343,1.2945579290390015,-0.37500372529029846,5.05081033706665,-0.17607510089874268
-0.6791431903839111,1.2301716804504395,-0.4331088662147522,5.185181140899658,-0.17579007148742676
-0.710750937461853,1.2326728105545044,-0.46421635150909424,5.084326267242432,-0.108742356300354
-0.8917614817619324,1.2924513816833496,-0.6332712173461914,5.2941436767578125,0.00230330228805542
-0.7029861211776733,1.2241334915161133,-0.4581594169139862,5.044625759124756,-0.12087678909301758
-0.7472752928733826,1.2190638780593872,-0.5034624934196472,5.139407634735107,0.016932666301727295
-0.7353844046592712,1.2638404369354248,-0.4826163053512573,5.095443248748779,-0.27856123447418213
0.34382861852645874,1.2700352668762207,0.5978356599807739,4.9566121101379395,-0.18315815925598145
-0.8898189067840576,1.2662066221237183,-0.6365776062011719,5.635879993438721,0.19451475143432617
-0.07502258569002151,1.1949841976165771,0.16397425532341003,5.080113410949707,-0.16829776763916016
-0.7133602499961853,1.270213007926941,-0.4593176543712616,5.222653865814209,-0.15388822555541992
-0.6506040692329407,1.2535353899002075,-0.3998969793319702,5.309137344360352,-0.07623696327209473
0.15863080322742462,1.1892563104629517,0.39648205041885376,4.741594314575195,-0.16714775562286377
-0.8797764182090759,1.1649538278579712,-0.6467856168746948,5.597952842712402,0.1025896668434143
-0.725042998790741,1.2286133766174316,-0.47932031750679016,5.036461353302002,-0.16476702690124512
-0.6420719027519226,1.1898261308670044,-0.40410667657852173,5.134907245635986,-0.14159345626831055
-0.7517731189727783,1.1667585372924805,-0.5184214115142822,5.183764934539795,0.032151103019714355
-0.7454930543899536,1.2432698011398315,-0.49683910608291626,5.177192687988281,-0.20305657386779785
-0.6193019151687622,1.1331754922866821,-0.3926668167114258,5.2201032638549805,-0.29615700244903564
-0.8782775402069092,1.285712718963623,-0.6211349964141846,5.806888580322266,0.16480332612991333
-0.9064058661460876,1.3137658834457397,-0.6436526775360107,6.0022711753845215,-0.18201076984405518
-0.10211071372032166,1.271558165550232,0.15220093727111816,5.890683650970459,-0.16897332668304443
-0.9453552961349487,1.2712149620056152,-0.6911122798919678,6.309815883636475,0.059789955615997314
-1.0344688892364502,1.1877074241638184,-0.7969273924827576,6.1201958656311035,-0.1511380672454834
-0.924200177192688,1.3344382047653198,-0.6573125123977661,5.878225326538086,0.14382517337799072
-0.05931676924228668,1.2529096603393555,0.19126518070697784,6.03826379776001,-0.054233431816101074
-0.8795760273933411,1.2061316967010498,-0.6383496522903442,5.998819351196289,-0.06419813632965088
-0.923919141292572,1.2609933614730835,-0.6717205047607422,6.171522617340088,-0.09849917888641357
-0.8715094923973083,1.2267341613769531,-0.6261626482009888,6.192629337310791,-0.2315763235092163
-0.608211100101471,1.1798064708709717,-0.3722497820854187,5.806697845458984,-0.08904433250427246
-0.7530345916748047,1.2398637533187866,-0.5050618648529053,6.224985122680664,0.08340752124786377
-0.887916624546051,1.229037880897522,-0.6421090364456177,6.043234348297119,-0.11281013488769531
-0.9269264936447144,1.346582293510437,-0.6576100587844849,6.128593444824219,0.0008777379989624023
-0.5117487907409668,1.094592571258545,-0.29283028841018677,6.054141044616699,0.3960215449333191
-0.201539546251297,1.1501954793930054,0.028499558568000793,6.190964221954346,-0.03776586055755615
3.862246513366699,1.3445370197296143,4.1311540603637695,5.896069049835205,-0.20882165431976318
-0.7647879123687744,1.2296327352523804,-0.5188613533973694,6.199800491333008,0.16250544786453247
-0.9275866746902466,1.1841681003570557,-0.6907530426979065,5.972475051879883,-0.08278763294219971
-0.9167094230651855,1.1720539331436157,-0.6822986602783203,6.334582328796387,0.022425413131713867
-0.9840658903121948,1.275820016860962,-0.7289018630981445,6.204306125640869,-0.03436422348022461
-0.8644721508026123,1.2088842391967773,-0.6226953268051147,6.1157073974609375,-0.01795053482055664
-0.8141109347343445,1.1850368976593018,-0.5771035552024841,6.090768814086914,-0.01738607883453369
-0.9070855379104614,1.1903173923492432,-0.6690220832824707,6.015081882476807,-0.0890575647354126
-0.9632070064544678,1.0398859977722168,-0.7552298307418823,5.908917427062988,-0.08498978614807129
-0.933435320854187,1.1745527982711792,-0.6985247731208801,6.17218017578125,-0.0364917516708374
-0.822884202003479,1.2377378940582275,-0.5753366351127625,6.184220790863037,-0.19105970859527588
-0.9084725975990295,1.1938319206237793,-0.6697062253952026,6.06633186340332,0.006295621395111084
-0.7720093727111816,1.1914807558059692,-0.5337132215499878,6.016041278839111,0.03293043375015259
-1.0469470024108887,1.0338289737701416,-0.8401812314987183,6.437459945678711,-0.05942738056182861
-0.8360052704811096,1.1068342924118042,-0.6146383881568909,6.053396701812744,0.019558191299438477
-0.852304995059967,1.104161262512207,-0.6314727067947388,5.695812225341797,-0.14059770107269287
-0.5548559427261353,1.0976967811584473,-0.33531659841537476,5.794548511505127,-0.008740067481994629
-0.5164284110069275,1.1004918813705444,-0.2963300347328186,5.769748210906982,-0.02067410945892334
-1.0307015180587769,0.9658640623092651,-0.8375287055969238,6.172142028808594,0.20470792055130005
-0.8048939108848572,1.1160292625427246,-0.5816880464553833,5.6884236335754395,-0.03830587863922119
-0.834631621837616,1.1584726572036743,-0.6029371023178101,5.7583842277526855,-0.24180400371551514
-0.8311073780059814,1.084139347076416,-0.6142795085906982,5.9491095542907715,0.006033420562744141
-0.7980355024337769,1.0432419776916504,-0.5893871188163757,6.048444747924805,0.07387912273406982
-0.9625869989395142,0.9372765421867371,-0.7751317024230957,5.894261360168457,0.10064047574996948
-0.7433051466941833,1.1361708641052246,-0.5160709619522095,5.67690896987915,-0.26098358631134033
-0.802923321723938,1.0681244134902954,-0.58929842710495,6.098379611968994,-0.0054645538330078125
-0.71876060962677,1.0837631225585938,-0.5020079612731934,6.1123127937316895,0.0783645510673523
-0.8820173144340515,1.1050928831100464,-0.6609987020492554,5.715019702911377,0.07479715347290039
-0.8685505390167236,0.945469081401825,-0.6794567108154297,5.5499677658081055,-0.3462337255477905
-0.9092555642127991,1.1347074508666992,-0.6823140382766724,5.873648166656494,0.05868732929229736
-0.8907067775726318,1.1108684539794922,-0.6685330867767334,5.982818603515625,-0.09062302112579346
-0.793141782283783,1.0518823862075806,-0.5827652812004089,5.916671276092529,-0.03294110298156738
-0.922722578048706,1.0793994665145874,-0.7068426609039307,5.878442287445068,-0.09163320064544678
